Date/Heure,Énergie produite (Wh),Énergie consommée (Wh),Exportée vers le réseau (Wh),Importée depuis le réseau (Wh)
05/21/2025 19:00,86,123,0,37
05/21/2025 19:15,63,139,0,76
05/21/2025 19:30,59,139,0,80
05/21/2025 19:45,61,196,0,135
05/21/2025 20:00,46,314,0,268
05/21/2025 20:15,27,566,0,539
05/21/2025 20:30,9,223,0,214
05/21/2025 20:45,2,164,0,162
05/21/2025 21:00,0,153,0,153
05/21/2025 21:15,0,167,0,167
05/21/2025 21:30,0,559,0,559
05/21/2025 21:45,0,199,0,199
05/21/2025 22:00,0,191,0,191
05/21/2025 22:15,0,189,0,189
05/21/2025 22:30,0,165,0,165
05/21/2025 22:45,0,176,0,176
05/21/2025 23:00,0,195,0,195
05/21/2025 23:15,0,206,0,206
05/21/2025 23:30,0,201,0,201
05/21/2025 23:45,0,205,0,205
05/22/2025 00:00,0,189,0,189
05/22/2025 00:15,0,93,0,93
05/22/2025 00:30,0,102,0,102
05/22/2025 00:45,0,125,0,125
05/22/2025 01:00,0,120,0,120
05/22/2025 01:15,0,177,0,177
05/22/2025 01:30,0,91,0,91
05/22/2025 01:45,0,93,0,93
05/22/2025 02:00,0,89,0,89
05/22/2025 02:15,0,91,0,91
05/22/2025 02:30,0,94,0,94
05/22/2025 02:45,0,96,0,96
05/22/2025 03:00,0,101,0,101
05/22/2025 03:15,0,96,0,96
05/22/2025 03:30,0,134,0,134
05/22/2025 03:45,0,125,0,125
05/22/2025 04:00,0,124,0,124
05/22/2025 04:15,0,123,0,123
05/22/2025 04:30,0,110,0,110
05/22/2025 04:45,0,104,0,104
05/22/2025 05:00,0,100,0,100
05/22/2025 05:15,0,103,0,103
05/22/2025 05:30,0,94,0,94
05/22/2025 05:45,0,100,0,100
05/22/2025 06:00,0,266,0,266
05/22/2025 06:15,5,503,0,498
05/22/2025 06:30,5,503,0,498
05/22/2025 06:45,5,503,0,498
05/22/2025 07:00,21,723,0,702
05/22/2025 07:15,26,614,0,588
05/22/2025 07:30,38,609,0,571
05/22/2025 07:45,31,1086,0,1055
05/22/2025 08:00,49,1281,0,1232
05/22/2025 08:15,175,617,0,442
05/22/2025 08:30,111,432,0,321
05/22/2025 08:45,227,328,0,101
05/22/2025 09:00,583,320,263,0
05/22/2025 09:15,194,288,0,94
05/22/2025 09:30,326,280,46,0
05/22/2025 09:45,467,180,287,0
05/22/2025 10:00,529,235,294,0
05/22/2025 10:15,473,271,202,0
05/22/2025 10:30,473,126,347,0
05/22/2025 10:45,456,145,311,0
05/22/2025 11:00,236,144,92,0
05/22/2025 11:15,248,141,107,0
05/22/2025 11:30,429,143,286,0
05/22/2025 11:45,503,175,328,0
05/22/2025 12:00,454,161,293,0
05/22/2025 12:15,795,140,655,0
05/22/2025 12:30,504,114,390,0
05/22/2025 12:45,802,115,687,0
05/22/2025 13:00,398,170,228,0
05/22/2025 13:15,442,218,224,0
05/22/2025 13:30,290,222,68,0
05/22/2025 13:45,280,113,167,0
05/22/2025 14:00,223,116,107,0
05/22/2025 14:15,317,114,203,0
05/22/2025 14:30,640,161,479,0
05/22/2025 14:45,175,172,3,0
05/22/2025 15:00,240,172,68,0
05/22/2025 15:15,448,157,291,0
05/22/2025 15:30,573,144,429,0
05/22/2025 15:45,492,146,346,0
05/22/2025 16:00,511,141,370,0
05/22/2025 16:15,442,142,300,0
05/22/2025 16:30,226,204,22,0
05/22/2025 16:45,217,270,0,53
05/22/2025 17:00,149,288,0,139
05/22/2025 17:15,94,146,0,52
05/22/2025 17:30,91,196,0,105
05/22/2025 17:45,167,204,0,37
05/22/2025 18:00,294,222,72,0
05/22/2025 18:15,112,211,0,99
05/22/2025 18:30,194,172,22,0
05/22/2025 18:45,154,160,0,6
05/22/2025 19:00,124,699,0,575
05/22/2025 19:15,70,595,0,525
05/22/2025 19:30,25,175,0,150
05/22/2025 19:45,10,177,0,167
05/22/2025 20:00,9,320,0,311
05/22/2025 20:15,41,365,0,324
05/22/2025 20:30,29,296,0,267
05/22/2025 20:45,16,348,0,332
05/22/2025 21:00,3,399,0,396
05/22/2025 21:15,0,337,0,337
05/22/2025 21:30,0,215,0,215
05/22/2025 21:45,0,140,0,140
05/22/2025 22:00,0,133,0,133
05/22/2025 22:15,0,138,0,138
05/22/2025 22:30,0,141,0,141
05/22/2025 22:45,0,150,0,150
05/22/2025 23:00,0,162,0,162
05/22/2025 23:15,0,167,0,167
05/22/2025 23:30,0,154,0,154
05/22/2025 23:45,0,180,0,180
05/23/2025 00:00,0,263,0,263
05/23/2025 00:15,0,100,0,100
05/23/2025 00:30,0,97,0,97
05/23/2025 00:45,0,98,0,98
05/23/2025 01:00,0,100,0,100
05/23/2025 01:15,0,95,0,95
05/23/2025 01:30,0,103,0,103
05/23/2025 01:45,0,128,0,128
05/23/2025 02:00,0,250,0,250
05/23/2025 02:15,0,246,0,246
05/23/2025 02:30,0,194,0,194
05/23/2025 02:45,0,117,0,117
05/23/2025 03:00,0,121,0,121
05/23/2025 03:15,0,115,0,115
05/23/2025 03:30,0,120,0,120
05/23/2025 03:45,0,116,0,116
05/23/2025 04:00,0,261,0,261
05/23/2025 04:15,0,324,0,324
05/23/2025 04:30,0,227,0,227
05/23/2025 04:45,0,150,0,150
05/23/2025 05:00,0,141,0,141
05/23/2025 05:15,0,201,0,201
05/23/2025 05:30,0,674,0,674
05/23/2025 05:45,0,515,0,515
05/23/2025 06:00,7,755,0,748
05/23/2025 06:15,18,554,0,536
05/23/2025 06:30,29,451,0,422
05/23/2025 06:45,68,422,0,354
05/23/2025 07:00,134,470,0,336
05/23/2025 07:15,172,389,0,217
05/23/2025 07:30,447,603,0,156
05/23/2025 07:45,321,394,0,73
05/23/2025 08:00,351,364,0,13
05/23/2025 08:15,500,316,184,0
05/23/2025 08:30,379,276,103,0
05/23/2025 08:45,461,278,183,0
05/23/2025 09:00,625,233,392,0
05/23/2025 09:15,1013,259,754,0
05/23/2025 09:30,711,312,399,0
05/23/2025 09:45,580,290,290,0
05/23/2025 10:00,1058,266,792,0
05/23/2025 10:15,852,180,672,0
05/23/2025 10:30,555,165,390,0
05/23/2025 10:45,297,147,150,0
05/23/2025 11:00,427,157,270,0
05/23/2025 11:15,599,180,419,0
05/23/2025 11:30,967,223,744,0
05/23/2025 11:45,854,1022,0,168
05/23/2025 12:00,459,1235,0,776
05/23/2025 12:15,437,791,0,354
05/23/2025 12:30,582,477,105,0
05/23/2025 12:45,661,332,329,0
05/23/2025 13:00,796,179,617,0
05/23/2025 13:15,871,153,718,0
05/23/2025 13:30,797,319,478,0
05/23/2025 13:45,1188,215,973,0
05/23/2025 14:00,1099,404,695,0
05/23/2025 14:15,962,136,826,0
05/23/2025 14:30,861,494,367,0
05/23/2025 14:45,921,231,690,0
05/23/2025 15:00,832,157,675,0
05/23/2025 15:15,728,156,572,0
05/23/2025 15:30,727,203,524,0
05/23/2025 15:45,352,113,239,0
05/23/2025 16:00,302,121,181,0
05/23/2025 16:15,337,113,224,0
05/23/2025 16:30,394,115,279,0
05/23/2025 16:45,345,120,225,0
05/23/2025 17:00,282,147,135,0
05/23/2025 17:15,237,137,100,0
05/23/2025 17:30,137,165,0,28
05/23/2025 17:45,101,143,0,42
05/23/2025 18:00,86,148,0,62
05/23/2025 18:15,83,119,0,36
05/23/2025 18:30,94,327,0,233
05/23/2025 18:45,84,287,0,203
05/23/2025 19:00,87,999,0,912
05/23/2025 19:15,124,1925,0,1801
05/23/2025 19:30,163,1057,0,894
05/23/2025 19:45,145,480,0,335
05/23/2025 20:00,67,258,0,191
05/23/2025 20:15,25,195,0,170
05/23/2025 20:30,21,479,0,458
05/23/2025 20:45,10,447,0,437
05/23/2025 21:00,2,546,0,544
05/23/2025 21:15,0,287,0,287
05/23/2025 21:30,0,594,0,594
05/23/2025 21:45,0,372,0,372
05/23/2025 22:00,0,181,0,181
05/23/2025 22:15,0,173,0,173
05/23/2025 22:30,0,421,0,421
05/23/2025 22:45,0,304,0,304
05/23/2025 23:00,0,2678,0,2678
05/23/2025 23:15,0,2897,0,2897
05/23/2025 23:30,0,2857,0,2857
05/23/2025 23:45,0,2920,0,2920
05/24/2025 00:00,0,3115,0,3115
05/24/2025 00:15,0,2959,0,2959
05/24/2025 00:30,0,2868,0,2868
05/24/2025 00:45,0,2934,0,2934
05/24/2025 01:00,0,2921,0,2921
05/24/2025 01:15,0,2948,0,2948
05/24/2025 01:30,0,2948,0,2948
05/24/2025 01:45,0,2951,0,2951
05/24/2025 02:00,0,2937,0,2937
05/24/2025 02:15,0,2860,0,2860
05/24/2025 02:30,0,1593,0,1593
05/24/2025 02:45,0,719,0,719
05/24/2025 03:00,0,312,0,312
05/24/2025 03:15,0,216,0,216
05/24/2025 03:30,0,217,0,217
05/24/2025 03:45,0,163,0,163
05/24/2025 04:00,0,194,0,194
05/24/2025 04:15,0,421,0,421
05/24/2025 04:30,0,238,0,238
05/24/2025 04:45,0,209,0,209
05/24/2025 05:00,0,238,0,238
05/24/2025 05:15,0,179,0,179
05/24/2025 05:30,0,345,0,345
05/24/2025 05:45,0,379,0,379
05/24/2025 06:00,5,384,0,379
05/24/2025 06:15,13,430,0,417
05/24/2025 06:30,26,629,0,603
05/24/2025 06:45,57,627,0,570
05/24/2025 07:00,102,690,0,588
05/24/2025 07:15,141,533,0,392
05/24/2025 07:30,264,530,0,266
05/24/2025 07:45,543,373,170,0
05/24/2025 08:00,562,499,63,0
05/24/2025 08:15,780,354,426,0
05/24/2025 08:30,833,293,540,0
05/24/2025 08:45,966,472,494,0
05/24/2025 09:00,1034,634,400,0
05/24/2025 09:15,1119,1185,0,66
05/24/2025 09:30,1140,1170,0,30
05/24/2025 09:45,1193,649,544,0
05/24/2025 10:00,1221,645,576,0
05/24/2025 10:15,1260,256,1004,0
05/24/2025 10:30,1269,180,1089,0
05/24/2025 10:45,1230,182,1048,0
05/24/2025 11:00,1281,293,988,0
05/24/2025 11:15,1267,433,834,0
05/24/2025 11:30,1268,444,824,0
05/24/2025 11:45,1238,346,892,0
05/24/2025 12:00,1200,324,876,0
05/24/2025 12:15,1200,832,368,0
05/24/2025 12:30,1197,675,522,0
05/24/2025 12:45,1160,201,959,0
05/24/2025 13:00,1233,218,1015,0
05/24/2025 13:15,1159,207,952,0
05/24/2025 13:30,1148,499,649,0
05/24/2025 13:45,1076,391,685,0
05/24/2025 14:00,1064,316,748,0
05/24/2025 14:15,1011,680,331,0
05/24/2025 14:30,953,203,750,0
05/24/2025 14:45,891,166,725,0
05/24/2025 15:00,844,169,675,0
05/24/2025 15:15,772,175,597,0
05/24/2025 15:30,690,267,423,0
05/24/2025 15:45,502,411,91,0
05/24/2025 16:00,418,781,0,363
05/24/2025 16:15,456,409,47,0
05/24/2025 16:30,369,266,103,0
05/24/2025 16:45,284,279,5,0
05/24/2025 17:00,207,323,0,116
05/24/2025 17:15,146,158,0,12
05/24/2025 17:30,98,127,0,29
05/24/2025 17:45,82,145,0,63
05/24/2025 18:00,80,169,0,89
05/24/2025 18:15,73,172,0,99
05/24/2025 18:30,77,442,0,365
05/24/2025 18:45,81,849,0,768
05/24/2025 19:00,106,807,0,701
05/24/2025 19:15,105,1504,0,1399
05/24/2025 19:30,99,1554,0,1455
05/24/2025 19:45,77,742,0,665
05/24/2025 20:00,32,271,0,239
05/24/2025 20:15,24,519,0,495
05/24/2025 20:30,13,378,0,365
05/24/2025 20:45,5,600,0,595
05/24/2025 21:00,0,299,0,299
05/24/2025 21:15,0,859,0,859
05/24/2025 21:30,0,396,0,396
05/24/2025 21:45,0,385,0,385
05/24/2025 22:00,0,1067,0,1067
05/24/2025 22:15,0,1091,0,1091
05/24/2025 22:30,0,795,0,795
05/24/2025 22:45,0,541,0,541
05/24/2025 23:00,0,212,0,212
05/24/2025 23:15,0,249,0,249
05/24/2025 23:30,0,121,0,121
05/24/2025 23:45,0,124,0,124
05/25/2025 00:00,0,125,0,125
05/25/2025 00:15,0,150,0,150
05/25/2025 00:30,0,148,0,148
05/25/2025 00:45,0,157,0,157
05/25/2025 01:00,0,152,0,152
05/25/2025 01:15,0,128,0,128
05/25/2025 01:30,0,118,0,118
05/25/2025 01:45,0,125,0,125
05/25/2025 02:00,0,114,0,114
05/25/2025 02:15,0,121,0,121
05/25/2025 02:30,0,105,0,105
05/25/2025 02:45,0,106,0,106
05/25/2025 03:00,0,135,0,135
05/25/2025 03:15,0,134,0,134
05/25/2025 03:30,0,143,0,143
05/25/2025 03:45,0,103,0,103
05/25/2025 04:00,0,98,0,98
05/25/2025 04:15,0,103,0,103
05/25/2025 04:30,0,103,0,103
05/25/2025 04:45,0,98,0,98
05/25/2025 05:00,0,102,0,102
05/25/2025 05:15,0,93,0,93
05/25/2025 05:30,0,124,0,124
05/25/2025 05:45,0,129,0,129
05/25/2025 06:00,2,129,0,127
05/25/2025 06:15,16,97,0,81
05/25/2025 06:30,29,100,0,71
05/25/2025 06:45,29,98,0,69
05/25/2025 07:00,53,104,0,51
05/25/2025 07:15,63,97,0,34
05/25/2025 07:30,403,154,249,0
05/25/2025 07:45,660,299,361,0
05/25/2025 08:00,737,245,492,0
05/25/2025 08:15,851,323,528,0
05/25/2025 08:30,930,176,754,0
05/25/2025 08:45,920,165,755,0
05/25/2025 09:00,919,683,236,0
05/25/2025 09:15,846,574,272,0
05/25/2025 09:30,982,836,146,0
05/25/2025 09:45,851,407,444,0
05/25/2025 10:00,1040,393,647,0
05/25/2025 10:15,1144,295,849,0
05/25/2025 10:30,907,205,702,0
05/25/2025 10:45,883,354,529,0
05/25/2025 11:00,1179,209,970,0
05/25/2025 11:15,973,553,420,0
05/25/2025 11:30,1212,435,777,0
05/25/2025 11:45,975,909,66,0
05/25/2025 12:00,1147,417,730,0
05/25/2025 12:15,1206,208,998,0
05/25/2025 12:30,989,152,837,0
05/25/2025 12:45,749,282,467,0
05/25/2025 13:00,1129,265,864,0
05/25/2025 13:15,605,258,347,0
05/25/2025 13:30,550,218,332,0
05/25/2025 13:45,785,280,505,0
05/25/2025 14:00,869,236,633,0
05/25/2025 14:15,451,258,193,0
05/25/2025 14:30,666,666,0,0
05/25/2025 14:45,612,1072,0,460
05/25/2025 15:00,479,1460,0,981
05/25/2025 15:15,556,891,0,335
05/25/2025 15:30,501,888,0,387
05/25/2025 15:45,488,173,315,0
05/25/2025 16:00,412,167,245,0
05/25/2025 16:15,271,169,102,0
05/25/2025 16:30,257,164,93,0
05/25/2025 16:45,281,161,120,0
05/25/2025 17:00,285,395,0,110
05/25/2025 17:15,109,497,0,388
05/25/2025 17:30,99,210,0,111
05/25/2025 17:45,77,171,0,94
05/25/2025 18:00,149,161,0,12
05/25/2025 18:15,134,184,0,50
05/25/2025 18:30,78,139,0,61
05/25/2025 18:45,98,745,0,647
05/25/2025 19:00,99,627,0,528
05/25/2025 19:15,112,527,0,415
05/25/2025 19:30,91,343,0,252
05/25/2025 19:45,67,235,0,168
05/25/2025 20:00,45,409,0,364
05/25/2025 20:15,37,615,0,578
05/25/2025 20:30,24,484,0,460
05/25/2025 20:45,12,224,0,212
05/25/2025 21:00,2,452,0,450
05/25/2025 21:15,0,370,0,370
05/25/2025 21:30,0,166,0,166
05/25/2025 21:45,0,173,0,173
05/25/2025 22:00,0,193,0,193
05/25/2025 22:15,0,138,0,138
05/25/2025 22:30,0,153,0,153
05/25/2025 22:45,0,159,0,159
05/25/2025 23:00,0,150,0,150
05/25/2025 23:15,0,139,0,139
05/25/2025 23:30,0,118,0,118
05/25/2025 23:45,0,112,0,112
05/26/2025 00:00,0,99,0,99
05/26/2025 00:15,0,106,0,106
05/26/2025 00:30,0,103,0,103
05/26/2025 00:45,0,110,0,110
05/26/2025 01:00,0,132,0,132
05/26/2025 01:15,0,126,0,126
05/26/2025 01:30,0,115,0,115
05/26/2025 01:45,0,100,0,100
05/26/2025 02:00,0,103,0,103
05/26/2025 02:15,0,98,0,98
05/26/2025 02:30,0,102,0,102
05/26/2025 02:45,0,102,0,102
05/26/2025 03:00,0,106,0,106
05/26/2025 03:15,0,112,0,112
05/26/2025 03:30,0,129,0,129
05/26/2025 03:45,0,132,0,132
05/26/2025 04:00,0,110,0,110
05/26/2025 04:15,0,104,0,104
05/26/2025 04:30,0,98,0,98
05/26/2025 04:45,0,104,0,104
05/26/2025 05:00,0,101,0,101
05/26/2025 05:15,0,104,0,104
05/26/2025 05:30,0,103,0,103
05/26/2025 05:45,0,102,0,102
05/26/2025 06:00,0,135,0,135
05/26/2025 06:15,6,130,0,124
05/26/2025 06:30,17,419,0,402
05/26/2025 06:45,18,483,0,465
05/26/2025 07:00,20,281,0,261
05/26/2025 07:15,20,493,0,473
05/26/2025 07:30,40,1066,0,1026
05/26/2025 07:45,89,1137,0,1048
05/26/2025 08:00,125,619,0,494
05/26/2025 08:15,653,353,300,0
05/26/2025 08:30,518,185,333,0
05/26/2025 08:45,394,183,211,0
05/26/2025 09:00,663,109,554,0
05/26/2025 09:15,1117,136,981,0
05/26/2025 09:30,1107,143,964,0
05/26/2025 09:45,1219,145,1074,0
05/26/2025 10:00,1188,141,1047,0
05/26/2025 10:15,1202,142,1060,0
05/26/2025 10:30,384,151,233,0
05/26/2025 10:45,481,152,329,0
05/26/2025 11:00,412,144,268,0
05/26/2025 11:15,399,125,274,0
05/26/2025 11:30,490,116,374,0
05/26/2025 11:45,519,185,334,0
05/26/2025 12:00,516,102,414,0
05/26/2025 12:15,580,96,484,0
05/26/2025 12:30,762,97,665,0
05/26/2025 12:45,1034,100,934,0
05/26/2025 13:00,1125,104,1021,0
05/26/2025 13:15,923,140,783,0
05/26/2025 13:30,890,132,758,0
05/26/2025 13:45,901,162,739,0
05/26/2025 14:00,818,384,434,0
05/26/2025 14:15,919,156,763,0
05/26/2025 14:30,560,402,158,0
05/26/2025 14:45,975,151,824,0
05/26/2025 15:00,925,683,242,0
05/26/2025 15:15,513,273,240,0
05/26/2025 15:30,462,262,200,0
05/26/2025 15:45,403,247,156,0
05/26/2025 16:00,365,257,108,0
05/26/2025 16:15,401,278,123,0
05/26/2025 16:30,518,736,0,218
05/26/2025 16:45,329,680,0,351
05/26/2025 17:00,247,304,0,57
05/26/2025 17:15,203,138,65,0
05/26/2025 17:30,133,130,3,0
05/26/2025 17:45,113,135,0,22
05/26/2025 18:00,117,176,0,59
05/26/2025 18:15,149,187,0,38
05/26/2025 18:30,168,164,4,0
05/26/2025 18:45,170,130,40,0
05/26/2025 19:00,126,134,0,8
05/26/2025 19:15,94,185,0,91
05/26/2025 19:30,85,229,0,144
05/26/2025 19:45,67,155,0,88
05/26/2025 20:00,45,202,0,157
05/26/2025 20:15,32,151,0,119
05/26/2025 20:30,22,167,0,145
05/26/2025 20:45,9,428,0,419
05/26/2025 21:00,1,157,0,156
05/26/2025 21:15,0,224,0,224
05/26/2025 21:30,0,510,0,510
05/26/2025 21:45,0,309,0,309
05/26/2025 22:00,0,132,0,132
05/26/2025 22:15,0,141,0,141
05/26/2025 22:30,0,146,0,146
05/26/2025 22:45,0,132,0,132
05/26/2025 23:00,0,122,0,122
05/26/2025 23:15,0,108,0,108
05/26/2025 23:30,0,110,0,110
05/26/2025 23:45,0,104,0,104
05/27/2025 00:00,0,100,0,100
05/27/2025 00:15,1,99,0,98
05/27/2025 00:30,0,98,0,98
05/27/2025 00:45,0,128,0,128
05/27/2025 01:00,0,121,0,121
05/27/2025 01:15,0,115,0,115
05/27/2025 01:30,0,99,0,99
05/27/2025 01:45,0,99,0,99
05/27/2025 02:00,0,96,0,96
05/27/2025 02:15,0,94,0,94
05/27/2025 02:30,0,96,0,96
05/27/2025 02:45,0,98,0,98
05/27/2025 03:00,0,100,0,100
05/27/2025 03:15,0,123,0,123
05/27/2025 03:30,0,129,0,129
05/27/2025 03:45,0,109,0,109
05/27/2025 04:00,0,101,0,101
05/27/2025 04:15,0,96,0,96
05/27/2025 04:30,0,98,0,98
05/27/2025 04:45,0,98,0,98
05/27/2025 05:00,0,99,0,99
05/27/2025 05:15,0,97,0,97
05/27/2025 05:30,0,94,0,94
05/27/2025 05:45,0,128,0,128
05/27/2025 06:00,0,124,0,124
05/27/2025 06:15,12,118,0,106
05/27/2025 06:30,24,285,0,261
05/27/2025 06:45,40,223,0,183
05/27/2025 07:00,64,242,0,178
05/27/2025 07:15,253,160,93,0
05/27/2025 07:30,558,194,364,0
05/27/2025 07:45,609,1091,0,482
05/27/2025 08:00,521,1163,0,642
05/27/2025 08:15,746,628,118,0
05/27/2025 08:30,405,401,4,0
05/27/2025 08:45,705,170,535,0
05/27/2025 09:00,653,158,495,0
05/27/2025 09:15,351,123,228,0
05/27/2025 09:30,376,146,230,0
05/27/2025 09:45,1065,140,925,0
05/27/2025 10:00,864,144,720,0
05/27/2025 10:15,649,147,502,0
05/27/2025 10:30,766,149,617,0
05/27/2025 10:45,1083,165,918,0
05/27/2025 11:00,1290,140,1150,0
05/27/2025 11:15,1268,138,1130,0
05/27/2025 11:30,1151,116,1035,0
05/27/2025 11:45,1266,123,1143,0
05/27/2025 12:00,1237,222,1015,0
05/27/2025 12:15,1247,104,1143,0
05/27/2025 12:30,1093,99,994,0
05/27/2025 12:45,1202,100,1102,0
05/27/2025 13:00,1185,140,1045,0
05/27/2025 13:15,1142,207,935,0
05/27/2025 13:30,1146,241,905,0
05/27/2025 13:45,909,243,666,0
05/27/2025 14:00,333,239,94,0
05/27/2025 14:15,483,209,274,0
05/27/2025 14:30,1012,207,805,0
05/27/2025 14:45,374,148,226,0
05/27/2025 15:00,268,123,145,0
05/27/2025 15:15,329,139,190,0
05/27/2025 15:30,571,135,436,0
05/27/2025 15:45,583,172,411,0
05/27/2025 16:00,263,154,109,0
05/27/2025 16:15,257,162,95,0
05/27/2025 16:30,261,170,91,0
05/27/2025 16:45,237,512,0,275
05/27/2025 17:00,319,750,0,431
05/27/2025 17:15,233,769,0,536
05/27/2025 17:30,192,125,67,0
05/27/2025 17:45,211,115,96,0
05/27/2025 18:00,194,123,71,0
05/27/2025 18:15,161,131,30,0
05/27/2025 18:30,202,624,0,422
05/27/2025 18:45,152,408,0,256
05/27/2025 19:00,80,502,0,422
05/27/2025 19:15,86,480,0,394
05/27/2025 19:30,66,418,0,352
05/27/2025 19:45,73,131,0,58
05/27/2025 20:00,52,128,0,76
05/27/2025 20:15,33,144,0,111
05/27/2025 20:30,23,510,0,487
05/27/2025 20:45,10,356,0,346
05/27/2025 21:00,2,325,0,323
05/27/2025 21:15,0,350,0,350
05/27/2025 21:30,0,726,0,726
05/27/2025 21:45,0,326,0,326
05/27/2025 22:00,0,269,0,269
05/27/2025 22:15,0,169,0,169
05/27/2025 22:30,0,149,0,149
05/27/2025 22:45,0,136,0,136
05/27/2025 23:00,0,112,0,112
05/27/2025 23:15,0,104,0,104
05/27/2025 23:30,0,133,0,133
05/27/2025 23:45,0,138,0,138
05/28/2025 00:00,0,0,0,0
05/28/2025 00:15,0,106,0,106
05/28/2025 00:30,0,105,0,105
05/28/2025 00:45,0,108,0,108
05/28/2025 01:00,0,105,0,105
05/28/2025 01:15,0,104,0,104
05/28/2025 01:30,0,100,0,100
05/28/2025 01:45,0,103,0,103
05/28/2025 02:00,0,107,0,107
05/28/2025 02:15,0,127,0,127
05/28/2025 02:30,0,128,0,128
05/28/2025 02:45,0,120,0,120
05/28/2025 03:00,0,100,0,100
05/28/2025 03:15,0,97,0,97
05/28/2025 03:30,0,103,0,103
05/28/2025 03:45,0,101,0,101
05/28/2025 04:00,0,102,0,102
05/28/2025 04:15,0,95,0,95
05/28/2025 04:30,0,102,0,102
05/28/2025 04:45,0,114,0,114
05/28/2025 05:00,0,130,0,130
05/28/2025 05:15,0,124,0,124
05/28/2025 05:30,0,207,0,207
05/28/2025 05:45,0,302,0,302
05/28/2025 06:00,9,263,0,254
05/28/2025 06:15,22,214,0,192
05/28/2025 06:30,23,232,0,209
05/28/2025 06:45,41,536,0,495
05/28/2025 07:00,88,172,0,84
05/28/2025 07:15,118,176,0,58
05/28/2025 07:30,158,203,0,45
05/28/2025 07:45,195,196,0,1
05/28/2025 08:00,256,601,0,345
05/28/2025 08:15,296,1223,0,927
05/28/2025 08:30,820,659,161,0
05/28/2025 08:45,718,572,146,0
05/28/2025 09:00,732,141,591,0
05/28/2025 09:15,753,129,624,0
05/28/2025 09:30,1095,128,967,0
05/28/2025 09:45,1148,135,1013,0
05/28/2025 10:00,1134,182,952,0
05/28/2025 10:15,998,179,819,0
05/28/2025 10:30,926,177,749,0
05/28/2025 10:45,1017,158,859,0
05/28/2025 11:00,815,179,636,0
05/28/2025 11:15,847,381,466,0
05/28/2025 11:30,803,208,595,0
05/28/2025 11:45,679,223,456,0
05/28/2025 12:00,463,559,0,96
05/28/2025 12:15,502,398,104,0
05/28/2025 12:30,503,176,327,0
05/28/2025 12:45,575,512,63,0
05/28/2025 13:00,889,155,734,0
05/28/2025 13:15,730,156,574,0
05/28/2025 13:30,561,154,407,0
05/28/2025 13:45,459,149,310,0
05/28/2025 14:00,329,174,155,0
05/28/2025 14:15,148,170,0,22
05/28/2025 14:30,123,1266,0,1143
05/28/2025 14:45,154,2903,0,2749
05/28/2025 15:00,112,3020,0,2908
05/28/2025 15:15,131,3008,0,2877
05/28/2025 15:30,118,2641,0,2523
05/28/2025 15:45,43,276,0,233
05/28/2025 16:00,53,262,0,209
05/28/2025 16:15,58,252,0,194
05/28/2025 16:30,78,226,0,148
05/28/2025 16:45,67,261,0,194
05/28/2025 17:00,82,220,0,138
05/28/2025 17:15,121,194,0,73
05/28/2025 17:30,223,194,29,0
05/28/2025 17:45,209,163,46,0
05/28/2025 18:00,101,456,0,355
05/28/2025 18:15,127,261,0,134
05/28/2025 18:30,94,451,0,357
05/28/2025 18:45,61,173,0,112
05/28/2025 19:00,33,612,0,579
05/28/2025 19:15,21,497,0,476
05/28/2025 19:30,33,1172,0,1139
05/28/2025 19:45,16,1001,0,985
05/28/2025 20:00,19,588,0,569
05/28/2025 20:15,20,379,0,359
05/28/2025 20:30,15,208,0,193
05/28/2025 20:45,3,191,0,188
05/28/2025 21:00,0,380,0,380
05/28/2025 21:15,0,253,0,253
05/28/2025 21:30,0,292,0,292
05/28/2025 21:45,0,293,0,293
05/28/2025 22:00,0,280,0,280
05/28/2025 22:15,0,227,0,227
05/28/2025 22:30,0,144,0,144
05/28/2025 22:45,0,190,0,190
05/28/2025 23:00,0,2605,0,2605
05/28/2025 23:15,0,2874,0,2874
05/28/2025 23:30,0,2821,0,2821
05/28/2025 23:45,0,2833,0,2833
05/29/2025 00:00,0,2848,0,2848
05/29/2025 00:15,0,2840,0,2840
05/29/2025 00:30,0,2815,0,2815
05/29/2025 00:45,0,2795,0,2795
05/29/2025 01:00,0,2804,0,2804
05/29/2025 01:15,0,2814,0,2814
05/29/2025 01:30,0,2817,0,2817
05/29/2025 01:45,0,2811,0,2811
05/29/2025 02:00,0,2299,0,2299
05/29/2025 02:15,0,932,0,932
05/29/2025 02:30,0,373,0,373
05/29/2025 02:45,0,114,0,114
05/29/2025 03:00,0,92,0,92
05/29/2025 03:15,0,99,0,99
05/29/2025 03:30,0,95,0,95
05/29/2025 03:45,0,99,0,99
05/29/2025 04:00,0,92,0,92
05/29/2025 04:15,0,95,0,95
05/29/2025 04:30,0,97,0,97
05/29/2025 04:45,0,121,0,121
05/29/2025 05:00,0,124,0,124
05/29/2025 05:15,0,122,0,122
05/29/2025 05:30,0,98,0,98
05/29/2025 05:45,1,99,0,98
05/29/2025 06:00,13,94,0,81
05/29/2025 06:15,30,106,0,76
05/29/2025 06:30,43,131,0,88
05/29/2025 06:45,34,134,0,100
05/29/2025 07:00,33,127,0,94
05/29/2025 07:15,343,148,195,0
05/29/2025 07:30,721,161,560,0
05/29/2025 07:45,813,159,654,0
